,label,title,subtitle,num_colors,price,reduced_price,url,description,colors,n_reviews,avg_stars
703,,Nike Hyperdiamond 4 Pro,Women's Softball Cleats,3 Colors,$75,,https://www.nike.com/t/hyperdiamond-4-pro-womens-softball-cleats-K4vhtH/CZ5920-010,Be quick between the bases and nimble on defense in the Nike Hyperdiamond 4 Pro. Abrasion-resistant material on top and angular studs on the bottom work together to give you the durability and traction needed to help beat the relay throw just in time.,University Red/Team Red/Habanero Red/White; White/Pure Platinum/Wolf Grey/Black; Black/Dark Smoke Grey/Wolf Grey/White,27,4.3
704,,Nike Team Hustle D 11,Big Kids' Basketball Shoes,1 Color,$65,,https://www.nike.com/t/team-hustle-d-11-big-kids-basketball-shoes-hnMTl0/FJ7688-101,"Ready for new basketball shoes? How about for gym class or just playing outside? Meet the Team Hustle D 11. With this edition of our Team Hustle D series, our top priority is making a shoe that's super easy to take on and off. Elastic laces give you a wide opening while a big strap secures your fit. Plus, you get plush cushioning. The ultimate basketball and recess shoe is back and ready to play.",,0,0
705,,Nike Winflo 9 Premium,Men's Road Running Shoes,6 Colors,$110,$76.97,https://www.nike.com/t/wio-9-premium-mens-road-running-shoes-zLBLt0/DV8997-100,"Featuring a balanced ride to help kickstart your run, the Winflo 9 is here to help get you moving. Regardless of whether your pace is snail-like or lickety-split, this special version will help keep you on the go. Nike Air and soft, springy foam work with expressive, playful graphics to remind you fun can be found in every stride, even when those heavy miles won’t run themselves. So go ahead, put 1 foot in front of the other. We’ve got you.",Coconut Milk/Sanddrift/Racer Blue/Stadium Green; Sequoia/Medium Olive/Oil Green/University Gold; Black/Dark Smoke Grey/White; Football Grey/Concord/Cinnabar/Bright Crimson; Obsidian/Valerian Blue/Bright Spruce/Barely Green; Black/Dark Smoke Grey/Iron Grey/University Red,2,5
706,Customize,Nike Zoom Mercurial Superfly 9 Elite FG By You,Custom Firm-Ground Soccer Cleats,4 Colors,$305,,https://www.nike.com/u/custom-nike-mercurial-superfly-9-elite-by-you-10001356/5465030570,"Put the soccer world on notice with this custom Superfly 9 Elite. With special design details like flamboyant color options to nods to the game’s biggest global event to personalized messages, there’s no limit to your creativity on or off the field. Now loaded with a Nike Air Zoom unit in the heel, you can put the pedal down in the waning minutes of a match — when it matters most. Fast is in the AIR.",,,
707,Best Seller,Nike Air Max 270,Big Kids' Shoes,9 Colors,$130,,https://www.nike.com/t/air-max-270-big-kids-shoes-HbtNX3/943345-114,"Nike's first lifestyle Air Max shoe is everything you imagined with the Nike Air Max 270. What we love most (for obvious reasons): the BIG, bold wraparound 270 Air unit to showcase our greatest technology everywhere you go.",White/Hyper Royal/Pink Spell/Black; Black/White/Blue Lightning; University Red/Black/University Red; Light Smoke Grey/Laser Orange/Baltic Blue/Iron Grey; Smoke Grey/Black/White/Hyper Pink; White/Pure Platinum/Light Photo Blue/Black; Black/Bright Spruce/Barely Volt/White; Black/Game Royal/Light Bone/White; Pink Foam/Pink Rise/White,1526,4.8
708,,Nike Air Monarch IV,Men's Training Shoes,8 Colors,$75,,https://www.nike.com/t/air-monarch-iv-mens-training-shoes-FZwDht/415445-102,Nike Air Monarch IV sets you up for working out with durable leather on top for support. Lightweight foam teams up with Nike Air cushioning for comfort in every stride.,White/Cool Grey/Anthracite/White; White/Metallic Silver; White/Black; Black/Black,2051,4.5
709,,Nike Fury,Wrestling Shoes,3 Colors,$90,,https://www.nike.com/t/fury-wrestling-shoes-jjSRvT/AO2416-010,The Nike Fury combines exceptional flexibility and grip with a fully breathable upper for optimal comfort. An integrated lacing system helps conceal laces and meets all tournament competition regulations.,White/Cool Grey/Metallic Gold; Black/Dark Grey; Team Royal/White/Black,1,5
710,Customize,Nike Blazer Mid '77 Unlocked By You,Custom Men's Shoes,6 Colors,$145,,https://www.nike.com/u/custom-blazer-mid-unlocked-77-by-you-10001484/7260596054,"You made the cut—these Blazers are inspired by the classic ’77 Blazer and the Nike Pro Club (IYKYK). A zipper option on the back makes putting them on as easy as slipping into your favorite varsity jacket, while material options like pebbled leather bring the basketball story to life. No varsity jacket is complete without patches—and neither are these shoes. Choose between a Swoosh or classic N and 77 patches for a throwback look. Don't forget to customize the back tab with up to 4 characters. Welcome to the team!",,,
711,,Tennessee State,Nike College Offcourt Slides,1 Color,$40,,https://www.nike.com/t/tennessee-stateoffcourt-slides-8psDDC/DZ0962-002,"Rep the Tigers all the way down to your feet in these Tennessee State slides. A cushioned synthetic leather strap features your school’s logo, while an innovative foam midsole makes this slide so comfy, you’ll never want to take it off.",,0,0
712,Sustainable Materials,Nike Space Hippie 04,Women's Shoes,4 Colors,$135,$94.97,https://www.nike.com/t/space-hippie-04-womens-shoes-PQFcRc/DA2725-300,"Space Hippie is a story of trash transformed. From the upper to the outsole, Space Hippie 04 is made of at least 25% recycled material by weight. Not only is it the most lightweight silhouette within the collection, its ‘Space Waste Yarn’ upper includes recycled content—made from recycled plastic bottles, t-shirts and yarn scraps—for a lower carbon footprint. A soft, Crater Foam midsole combines Nike grind with a blend of foams for stability and a unique aesthetic.",Wheat/Dark Beetroot/Cinnabar/Black; Sweet Beet/Team Red/Photon Dust/Black; Rough Green/Iron Grey/Velvet Brown/Flat Pewter; Barely Green/Football Grey/Sesame/Hemp,33,4.7
713,,Converse Chuck Taylor All Star High Top,Unisex Shoe,3 Colors,$65,,https://www.nike.com/t/converse-chuck-taylor-all-star-high-top-unisex-shoe-xX439O/M9622-410,"You need a style to rely on. The Chuck Taylor All-Star is a staple: the high-top and oxford silhouettes stay simply classic, while the white laces and star ankle patch give a nod to the legacy of the Chuck. This is the go-with-everything go-to that you won’t get sick of going to. Stock up.",White; Black; Navy; Design your own Nike By You product,14,5
714,,Nike Alpha Huarache Varsity 4 Low,Men's Baseball Cleats,4 Colors,$70,,https://www.nike.com/t/alpha-huarache-varsity-4-low-mens-baseball-cleats-q4tT0B/DJ6516-414,"Let the baseball world know what kind of bat-wielding beast you are. The midsole has plush cushioning, perfect for sprinting around the bags or robbing your opponent of extra bases in the field. The plush, breathable upper helps keep you contained without adding any unnecessary weight. Plus, the grippy rubber traction is tailor-made for all-out effort plays.",Hyper Royal/Deep Royal Blue/University Blue/White; Black/Dark Smoke Grey/Light Smoke Grey/White; Wolf Grey/Cool Grey/Pure Platinum/White; White/Wolf Grey/Pure Platinum/Black,0,0
715,,Nike Air Force 1 '07 High,Men's Shoes,2 Colors,$125,,https://www.nike.com/t/air-force-1-07-high-mens-shoes-XTJLXX/CT2303-100,"From sanded leather to classic coloring with a satin sheen, this Air Force 1 High '07 is everything you know best: crisp overlays, bold accents and the perfect amount of flash to let your shoe game shine. The padded, high-cut collar with classic hook-and-loop closure adds heritage comfort while perforations in the toe keep you cool.",Black/White; White/Black; Design your own Nike By You product,37,4.7
716,Sustainable Materials,Nike Air Max TW,Little Kids' Shoes,3 Colors,$110,$66.97,https://www.nike.com/t/air-max-tw-little-kids-shoes-Hbb3Ns/DQ0297-100,"What does your kiddo notice first about the Nike Air Max TW? The cool bubbles or Air they can feel with every step? The sweet boomerang design on the sides? Or the lightweight and breathable feel inspired by the iconic Tailwind running shoes of the past? They may notice it all, but either way, this will be their next favorite pair of kicks.",White/Racer Blue/Black/Speed Yellow; Black/Black/White/White; Summit White/Laser Orange/Diffused Blue/Blue Lightning,1,5
717,,Nike Air Force 1 Mid '07 LX NBHD,Men's Shoes,2 Colors,$140,,https://www.nike.com/t/air-force-1-mid-07-lx-nbhd-mens-shoes-CvfbLv/FB2036-100,"You ready to heat up the streets? Set up for sunny days, warm nights and poolside vibes, this mid-top sibling to the the original high flier comes your way with crisp leather and durable canvas. Contrasting colors will turn heads, but don't worry—this polished look will help you keep your cool.",Coconut Milk/Coconut Milk/Mica Green/Mica Green; Team Gold/Team Gold/Coconut Milk/Safety Orange,1,4
718,,Air Jordan 1 Low SE,Big Kids' Shoes,1 Color,$95,,https://www.nike.com/t/air-jordan-1-low-se-big-kids-shoes-v3S3Xl/DQ8421-001,Every time the AJ1 gets a remake you get the classic sneaker in new colors and textures for a fresh look with a familiar feel. Premium materials and accents give modern expression to an all-time favorite.,,6,4.5
719,,Nike Air Max Cirro,Men's Slides,2 Colors,$55,,https://www.nike.com/t/air-max-cirro-mens-slides-JQfvpv/DC1460-004,"Whether you're hitting the gym or headed to the store, we've created a perfect go-between that delivers quick style and incredible comfort. Large, visible Air in the heel pairs with a comfy foam footbed for a striking statement in comfort.",Black/Metallic Silver/White/Black; Light Bone/Limestone,26,4.7
720,Customize,Nike Pegasus Trail 4 By You,Custom Women's Trail Running Shoes,6 Colors,$170,,https://www.nike.com/u/custom-pegasus-trail-4-by-you-10001511/3020604985,"Running is your daily ritual, taking you from road to trail as you seek out new adventures and goals. Let the Nike Pegasus Trail 4 take you there and back again with its supportive and springy feel. Underfoot traction keeps you going over rocky terrain, while still providing a smooth ride for the road. Pick from a palette of energetic colors and extensive design options, like 4 different Swoosh logos and multiple iconic Peg Trail designs that make your run pop. This Peg Trail 4’s canvas is your easel, your mind eye’s is the paint board—go make it yours.",,,
721,,Jordan Air 200E Paris Saint-Germain,Men's Shoes,1 Color,$125,$106.97,https://www.nike.com/t/jordan-air-200e-paris-saint-germain-mens-shoes-WZT2Bx/FD2112-007,"Designed to complete the new PSG kit that draws inspiration from an iconic colorway, the Jordan Air 200E mixes overt tech with durable materials while staying true to Jordan DNA. The low-cut silhouette pairs visual geometry with Max Air for a versatile ride, perfect for getting your steps in on the streets of Paris—or wherever you might be.",,1,5
722,,Converse Chuck Taylor All Star Low Top,Little Kids' Shoes,3 Colors,$35,,https://www.nike.com/t/converse-chuck-taylor-all-star-low-top-little-kids-shoes-MNyk7r/3J235-001,"Scaled back in size for the next generation of original thinkers, rockers and artists, this Converse Chuck Taylor All Star remains true to the iconic original with classic details on a comfortable canvas upper.",White; Navy; Black,116,4.8
723,Customize,Nike Blazer Low '77 By You,Custom Men's Shoes,4 Colors,$115,,https://www.nike.com/u/custom-nike-blazer-low-77-by-you-10001280/6358708613,"Praised for its classic simplicity and comfort, the original hoops look is now yours to customize. From a variety of materials, including a floral graphic on canvas, to fun-loving summertime colors, it lets you leave your mark. Then dive into the details: laces and a personalized inscription are just some of the options for tailoring your look.",,,
724,,Nike React SFB Carbon,Men’s Elite Outdoor Shoes,4 Colors,$165,,https://www.nike.com/t/react-sfb-carbon-mens-elite-outdoor-shoes-k7gKNd/CK9951-900,"Built for special operators and elite outdoor athletes, the Nike React SFB Carbon packs the durability, support and traction of a tactical boot into a rugged shoe. The full-length carbon plate helps optimize your stride, while responsive Nike React cushioning provides comfort for the long haul. Aggressive tread gives you excellent traction wherever your mission or adventure takes you.",Aviator Grey/Cobblestone/Gold Suede/Black; Cargo Khaki/Dark Smoke Grey/Black/Sequoia; Black/Anthracite/Black; Coyote,29,4
725,,Nike Offline 2.0,Men's Mules,2 Colors,$130,$91.97,https://www.nike.com/t/offline-2-mens-mules-p9ZSrC/DJ6229-300,"Refresh and relax in the the Nike Offline 2.0 Mules. A soft insole cushions your feet while the padded, bootie-like upper feels stable yet airy. Rounded laces bring it into a new realm and let you personalize your fit while the rubber heel piece contrasts against the technical upper for a modern look. We think it's okay to do nothing—just do it comfortably.",Ocean Cube/Dark Marina Blue/Sanddrift/Ocean Cube; Grey Fog/Flat Pewter/Phantom/Grey Fog,1,4
726,Sustainable Materials,Nike Vapor Edge Shark 2,Men's Football Cleats,4 Colors,$50,,https://www.nike.com/t/vapor-edge-shark-2-mens-football-cleats-dmdfQS/DH5088-414,"The Nike Vapor Edge Shark 2 helps you smoke your competition with speed, power and finesse while feeling fully stabilized and secure. Rubber traction and a synthetic material add support while Nike Fastflex technology lets you move with ease while running and shifting gears.",Game Royal/Summit White/Anthracite/Black; University Red/Summit White/Anthracite/Black; Black/Iron Grey/White; White/Pure Platinum/Metallic Silver,0,0
